user_id,gender,area,age,access_media,group,discounted
1db7fce72dfe8fe8,여,관악구,20,인스타그램,1,20000
6d1116c81e36e191,여,중구,50,오프라인 광고,1,30000
e63b574eaa8d64cf,여,광진구,30,네이버,1,30000
5ab876aee7faa21f,남,광진구,30,네이버,1,30000
fa5aea7bddbad5b5,여,광진구,30,네이버,1,30000
1595bc679acb78a3,여,강서구,30,검색,1,30000
58f81efe6c9877d5,여,강남구,10,페이스북,1,20000
c142d5a47768e3d8,여,용산구,20,인스타그램,1,10000
46b8d2c63aa3cf69,남,마포구,20,에브리타임,1,30000
6e7b51135cea399e,여,은평구,30,지인추천,1,20000
2d539c76ce7f2165,여,송파구,20,인스타그램,1,30000
1cc9b392ae26952f,남,광진구,30,네이버,1,20000
6668e8dc82d38b6a,여,송파구,20,인스타그램,1,30000
42b72a78d7ad5c2e,여,마포구,20,에브리타임,1,30000
437df7af811835c6,남,강서구,30,검색,1,20000
c22fc79ec2df7cc6,여,강서구,30,검색,1,30000
154e4fe836cb6354,여,강남구,10,페이스북,1,20000
ba74b816dd99c821,남,광진구,30,네이버,1,20000
245533f168ba66a6,남,강남구,10,페이스북,1,10000
49f223baaab98267,여,강남구,10,페이스북,1,30000
5f9167bd8bf8935d,여,용산구,20,인스타그램,1,30000
25cce44922fd5a35,남,강서구,30,지인추천,1,10000
191fc674f7618bd2,남,강남구,20,페이스북,1,10000
815eb716127193ea,남,송파구,20,인스타그램,1,30000
a331ab22d9fa2321,여,마포구,20,에브리타임,1,10000
f42ec9952be4368c,여,도봉구,20,인스타그램,1,20000
a8a779af5838a764,여,강남구,20,페이스북,1,20000
6d75b887d5179134,남,중구,40,오프라인 광고,1,30000
68281152da4b4b2e,남,송파구,20,인스타그램,1,30000
79c6a91e69af5b21,여,강남구,10,페이스북,1,20000
15f43db9b94f8db2,여,중구,40,오프라인 광고,1,30000
58843d95d8e3222f,남,강남구,10,페이스북,1,10000
a8313751aa18317a,여,강남구,10,페이스북,1,30000
44cf419adb4f89e2,남,강남구,10,페이스북,1,30000
6955be1ffc1cd73e,남,마포구,20,에브리타임,1,10000
4d6a72125bd6f6d4,여,은평구,30,네이버,1,30000
917b27494c4f287b,여,도봉구,20,인스타그램,1,20000
c3d5a57f137d22a5,여,강남구,10,페이스북,1,30000
4348b3f5998c2b62,남,도봉구,20,인스타그램,1,10000
b1f92934c5114c3b,여,은평구,30,네이버,1,20000
b865593db56de312,여,도봉구,20,인스타그램,1,20000
185468b3e941e61f,남,은평구,30,네이버,1,30000
d687ac3657c1f625,여,중구,50,오프라인 광고,1,10000
e7ee1c94728c4167,여,마포구,20,에브리타임,1,30000
99d35376d264b2e1,여,관악구,20,인스타그램,1,30000
27b66e182548a445,남,은평구,30,네이버,1,20000
cbc71ecba8654633,여,마포구,20,에브리타임,1,20000
4d87e348e19a5774,남,은평구,30,네이버,1,30000
6cccf56bde3efd5d,남,광진구,30,네이버,1,30000
774f8b73eca7f88a,여,강남구,20,페이스북,1,30000
595c7a3d41167f69,여,중구,40,검색,1,20000
294b322dd91662c7,여,중구,40,검색,1,30000
cb711cc2e1da2178,남,관악구,20,인스타그램,1,30000
bfa278d6e4be799d,여,강남구,20,페이스북,1,30000
8814949de9dacc86,여,용산구,20,인스타그램,1,10000
ac3c7c617b5c1721,남,관악구,20,인스타그램,1,10000
23b14b1314aec746,남,강남구,20,페이스북,1,20000
cbe1e5438f3dc352,여,강남구,10,페이스북,1,30000
179c243c1718a675,여,강서구,30,지인추천,1,30000
1e15412eda91d3f9,남,강남구,20,페이스북,1,20000
44442f2eb74f4e5e,여,용산구,20,인스타그램,1,20000
4daf27fdc8a68139,여,강남구,20,페이스북,1,30000
6113c982bf741dd3,남,강남구,20,페이스북,1,30000
95bf9712b3cb9954,남,관악구,20,인스타그램,1,20000
8578343864a28f55,여,도봉구,20,인스타그램,1,30000
81312e6e594b36d4,여,강서구,30,지인추천,1,20000
55b43a286b15debd,여,은평구,30,지인추천,1,10000
edc7ed1fa94fe1a3,남,도봉구,20,인스타그램,1,30000
98f97d696be58f8b,남,중구,50,오프라인 광고,1,20000
27b9cc8f86b19ac5,여,마포구,20,에브리타임,1,10000
9618b4f331e9d27a,여,광진구,30,네이버,1,10000
3b4e4361d4d7eead,남,강남구,20,페이스북,1,20000
944d4cdbc2e115cf,여,관악구,20,인스타그램,1,20000
375121872d36ca97,여,강서구,30,검색,1,30000
67385f5591fa976c,남,용산구,20,인스타그램,1,20000
75f272c7732a7923,남,강서구,30,검색,1,30000
e95b698b42c8ae46,여,중구,30,검색,1,30000
fef79aeb416b5f8f,남,강서구,30,지인추천,1,20000
9356914d4b5fdda2,여,강서구,30,지인추천,1,30000
2bc98b46a99a7821,남,중구,50,오프라인 광고,1,30000
8723ddad126c2cb5,여,송파구,20,인스타그램,1,10000
4aee49c84e92875e,여,강서구,30,검색,1,30000
54f53922dc6cebc1,여,용산구,20,인스타그램,1,20000
1c7b59da5c49b83c,남,마포구,20,에브리타임,1,30000
b78bb2b321bfaca8,여,강남구,20,페이스북,1,30000
cf23b9ae4c274be1,남,은평구,30,네이버,1,30000
3f652b79188d746f,남,용산구,20,인스타그램,1,10000
7f29ef2db11ca69d,여,용산구,20,인스타그램,1,10000
9e9db8c6fd99d371,여,은평구,30,네이버,1,20000
e7f358eace95814b,여,용산구,20,인스타그램,1,20000
582f62d9fe3ef21a,남,관악구,20,인스타그램,1,30000
1fe498a5a43f8e41,여,은평구,30,지인추천,1,10000
89f5cb4585ed7e4b,남,중구,40,검색,1,30000
d97f5661f7c6dc92,여,마포구,20,에브리타임,1,20000
975dc25b57a93ea1,여,도봉구,20,인스타그램,1,20000
dbffb39c8aa5d38d,여,중구,40,오프라인 광고,1,30000
a3b3eec294ea9b4d,남,마포구,20,에브리타임,1,10000
52341aa887fe28cd,남,은평구,30,네이버,1,30000
2bdf15e7433ee1bb,여,강서구,30,검색,1,30000
4b1f5219b67a78b4,여,중구,40,검색,1,10000
da66b252f3712b53,남,강남구,20,페이스북,1,30000
269fc8518aa6ad72,여,강남구,20,페이스북,1,30000
23f585fd8dc27c74,여,송파구,20,인스타그램,1,30000
65b115a9f957ae93,남,송파구,20,인스타그램,1,20000
32e68d5cdd7558a6,여,송파구,20,인스타그램,1,20000
6fe943893a7ba61e,여,광진구,30,네이버,1,30000
fdfbe8a5db7fb449,남,중구,40,검색,1,10000
316ed91425f47cbc,여,중구,40,검색,1,30000
ca5c4ad75994e2aa,남,강남구,20,페이스북,1,30000
d6c4a447efca4c77,남,광진구,30,네이버,1,20000
9337d61f775ed5f8,여,은평구,30,지인추천,1,30000
8683bc929b323e5e,여,용산구,20,인스타그램,1,10000
996e64ce7538b6fb,여,강남구,20,페이스북,1,30000
97f24ed25c8a2c63,남,강남구,10,페이스북,1,30000
d9c2f1247997ca57,여,강남구,20,페이스북,1,30000
edacc9ec4431798c,여,강남구,10,페이스북,1,20000
b1b2e497ebdec943,여,중구,40,검색,1,30000
b183af5daa424dd7,남,강서구,30,지인추천,1,20000
de418a86eb8ec374,여,강남구,10,페이스북,1,30000
546e8e768b2c25ef,여,강서구,30,검색,1,30000
96fd86f5fa94d64c,남,용산구,20,인스타그램,1,30000
3122dc842d3e824f,남,강남구,10,페이스북,1,20000
a668798b7862bed6,여,광진구,30,네이버,1,30000
fd7a4a737886e54c,여,중구,40,검색,1,30000
abab3d6cd5dc71a4,남,은평구,30,네이버,1,30000
eeaa33dc4b2d4d9a,여,강서구,30,지인추천,1,20000
9fdca911f973e3a2,여,용산구,20,인스타그램,1,20000
bebdd34886f8a66e,여,도봉구,20,인스타그램,1,30000
8bc264cbbf9c4a33,여,광진구,30,네이버,1,20000
f5d52dd8cdf14929,남,은평구,30,지인추천,1,30000
438982cd7e473c1b,여,광진구,30,네이버,1,30000
ed646aa9af7649c1,남,마포구,20,에브리타임,1,30000
d53ef4148b766314,남,송파구,20,인스타그램,1,30000
f7edb3153f48f131,여,강남구,10,페이스북,1,20000
d7638a54f7f8d3d6,여,강서구,30,지인추천,1,30000
2ac16833287ae1d5,여,강남구,20,페이스북,1,30000
2889cc4c724ec219,여,도봉구,20,인스타그램,1,30000
a8fd1d45fb2a677d,남,광진구,30,네이버,1,30000
bae79bc15ffe13fc,여,도봉구,20,인스타그램,1,10000
45354cca6cac23ef,여,강남구,10,페이스북,1,30000
1e9afdb55659436e,남,마포구,20,에브리타임,1,20000
8c8b927248d26eb1,여,용산구,20,인스타그램,1,30000
2c8c477c85b318ab,남,송파구,20,인스타그램,1,10000
1ad383c4f96fcc4c,남,도봉구,20,인스타그램,1,30000
d84ce644beeba667,여,강남구,20,페이스북,1,30000
9b945aaccabeed1b,여,강남구,20,페이스북,1,20000
dfe1b54f97ff7f1f,여,관악구,20,인스타그램,1,30000
125b729db7f642c1,여,강남구,10,페이스북,1,30000
a4cf462d4d798c9b,여,광진구,30,네이버,1,10000
9fbb2f16cacd3944,남,강남구,10,페이스북,1,30000
17af8598b8c49cc8,남,도봉구,20,인스타그램,1,30000
7f5c97123e82ca65,여,중구,40,검색,1,20000
29dd41ee459bf635,여,도봉구,20,인스타그램,1,20000
fe582f4aee3ac432,여,중구,40,오프라인 광고,1,20000
24dd6888f1dc56ff,남,중구,40,검색,1,30000
9f2dc3c19cd54f42,여,강남구,20,페이스북,1,30000
938cfdd27c326365,여,강서구,30,검색,1,30000
43b4af26562f9afd,남,강서구,30,검색,1,10000
38bfabc89f26fc9c,남,광진구,30,네이버,1,20000
a824981cbec6311c,여,강남구,20,페이스북,1,10000
ae32b338c8f9b729,여,광진구,30,네이버,1,10000
ffeb65739d7c99c7,여,용산구,20,인스타그램,1,30000
4ae8a34546c3446b,남,강서구,30,지인추천,1,20000
54a34efdf7bc7df9,여,용산구,20,인스타그램,1,30000
17a78c9261c7937b,남,마포구,20,에브리타임,1,20000
89379316855bc77d,남,광진구,30,네이버,1,20000
b3e8deb86b9a7651,여,강남구,10,페이스북,1,30000
b5ceaba928bd5725,여,은평구,30,네이버,1,30000
c3bfc917be2cf3a9,남,마포구,20,에브리타임,1,30000
6b66e7d9244b6f88,여,광진구,30,네이버,1,10000
5aad789b5324ede6,남,광진구,30,네이버,1,20000
f4c42f1f7728f9a6,여,강서구,30,지인추천,1,30000
95475e4f368f77f8,여,강서구,30,지인추천,1,20000
1946c72348c4ebda,여,도봉구,20,인스타그램,1,30000
22186dda81e7175a,여,도봉구,20,인스타그램,1,30000
b53841abc75aff4d,남,은평구,30,지인추천,1,20000
73c2844644e7d5c9,여,은평구,30,네이버,1,30000
c549e52e5dc171cd,남,용산구,20,인스타그램,1,20000
666a5fed557e96c9,남,광진구,30,네이버,1,20000
2db8359b5ed4b954,여,은평구,30,지인추천,1,30000
37a5ef427e1db441,여,송파구,20,인스타그램,1,20000
6923e4b7c8b8e96b,여,강남구,10,페이스북,1,30000
41aeab3c62beac3a,남,용산구,20,인스타그램,1,10000
1feca24eea3de5ab,여,관악구,20,인스타그램,1,20000
c6384a28a43d4ae2,여,도봉구,20,인스타그램,1,30000
95265826778fd684,남,마포구,20,에브리타임,1,30000
6fdd271e1cc7b53f,여,마포구,20,에브리타임,1,30000
e4a52d27c9e188d1,여,중구,40,오프라인 광고,1,30000
12f145d5ee76adfb,남,관악구,20,인스타그램,1,30000
a3819eb84b4ee85e,여,광진구,30,네이버,1,20000
9e92c8c26b893e91,여,용산구,20,인스타그램,1,20000
9fee14d18b878cac,여,도봉구,20,인스타그램,1,30000
d447697f1747717d,여,은평구,30,지인추천,1,30000
bbb9a6db39319ac2,여,도봉구,20,인스타그램,1,20000
4efe5c3ede1f5291,남,강서구,30,지인추천,1,20000
13a4db7b961e922f,여,마포구,20,에브리타임,1,10000
52e68c1a3bd1b69e,여,강남구,10,페이스북,1,30000
bb68179beea9aed1,여,도봉구,20,인스타그램,1,20000
e4aa537b7c451a5f,남,광진구,30,네이버,1,10000
9e4a6f46fa8e4f21,여,강남구,10,페이스북,1,30000
2522772df423eb1f,여,중구,40,오프라인 광고,1,20000
45ecb625cc1b12a2,남,강서구,30,검색,1,30000
1c92f9732126e7e6,여,중구,40,검색,1,10000
966bd334f595a242,여,광진구,30,네이버,1,30000
2fd78267c96f73af,여,은평구,30,네이버,1,10000
91b7a7f23bfec635,남,광진구,30,네이버,1,30000
ea291df14e3ad77c,여,은평구,30,네이버,1,20000
3559edb28282babb,여,강남구,20,페이스북,1,10000
ffa8de1c5fbd3a71,남,강남구,10,페이스북,1,20000
5da5e8c4ebe2f7ca,여,강남구,20,페이스북,1,30000
b976cdcbaf65654a,여,강남구,20,페이스북,1,30000
7bc2e29f4959ce3e,여,중구,50,오프라인 광고,1,30000
24c8af7848234a26,남,중구,40,검색,1,20000
41df9e18437ed8df,여,광진구,30,네이버,1,20000
df5d7cb4721e489c,남,은평구,30,네이버,1,30000
df3864122cdbd46c,남,강남구,10,페이스북,1,30000
12769796af27bb83,여,은평구,30,네이버,1,30000
ad8886815c35d16f,여,강서구,30,지인추천,1,20000
b57661376c56c5ff,여,은평구,30,지인추천,1,30000
6f2325aa75a91d43,남,강서구,30,지인추천,1,10000
7639d4fd6dbf4872,여,송파구,20,인스타그램,1,20000
b3bc1a8e8ec2ce29,여,마포구,20,에브리타임,1,10000
11b4d2a3cf156828,남,중구,50,오프라인 광고,1,30000
d5b87d9c82e3dbd1,여,강남구,20,페이스북,1,30000
d51aacc28f6fe9c6,남,도봉구,20,인스타그램,1,30000
7df19cf778f6aa4d,여,마포구,20,에브리타임,1,20000
5344d5387b261fe5,남,용산구,20,인스타그램,1,30000
996462685de763ce,여,마포구,20,에브리타임,1,30000
27916a615eced69c,여,강서구,30,검색,1,30000
6be8cc27eafa28d8,여,강서구,30,지인추천,1,10000
4a9f52a3a1c2e441,여,도봉구,20,인스타그램,1,30000
b1eb11cc39a1a957,남,은평구,30,네이버,1,20000
bc17e1e3771d5c6a,여,강서구,30,검색,1,30000
46681ee6b5bb8722,여,관악구,20,인스타그램,1,30000
9e2fc53f44c6427b,여,강남구,10,페이스북,1,30000
deed95d6e87579ca,남,송파구,20,인스타그램,1,20000
81f26fbf1cb6af89,여,중구,40,오프라인 광고,1,20000
86232cf88c8754e4,여,은평구,30,네이버,1,20000
f4cf2677a9528c7a,여,강남구,10,페이스북,1,30000
83c1f7d8f182725b,여,중구,50,오프라인 광고,1,20000
bb657675de86e74d,여,중구,50,오프라인 광고,1,30000
ae5f8b9619b55b5c,여,중구,40,검색,1,30000
6388af6377baff5e,남,강남구,20,페이스북,1,20000
94a5443c1879b1df,여,마포구,20,에브리타임,1,20000
5dfdf38d28d376cd,남,은평구,30,네이버,1,20000
b418f17f5df4d35a,여,광진구,30,네이버,1,10000
fd8bc39f8a1f15c5,여,중구,40,검색,1,10000
3f4fe428cb7ff3b7,여,도봉구,20,인스타그램,1,20000
598d3b836bba88ed,남,용산구,20,인스타그램,1,30000
55713696f5a8144e,여,은평구,30,네이버,1,30000
9f16d8d9651117c4,남,은평구,30,지인추천,1,20000
6bbcf4c5b1c83375,남,강남구,20,페이스북,1,20000
17d97a64ce36396f,여,은평구,30,네이버,1,30000
cfc7864b7a9566a3,여,송파구,20,인스타그램,1,20000
5c742c18f1e43a62,여,도봉구,20,인스타그램,1,30000
e759ac3357737f2f,남,은평구,30,네이버,1,30000
6511c58565acfbd5,여,관악구,20,인스타그램,1,30000
5c65a373882655a1,여,은평구,30,지인추천,1,30000
34b2432faeddd88a,남,도봉구,20,인스타그램,1,30000
9e3bce94bee591f9,남,광진구,30,네이버,1,30000
893ffa3f6c84931a,여,은평구,30,네이버,1,10000
6852fca6c42ad9da,여,도봉구,20,인스타그램,1,20000
f33291ebe19b95ea,여,광진구,30,네이버,1,30000
cb38cc8e871854fd,여,마포구,20,에브리타임,1,20000
91cfb5eb52737fe1,여,마포구,20,에브리타임,1,30000
f7512e5b4c1a35e2,여,도봉구,20,인스타그램,1,10000
52e77cf8fe43b7e9,여,강남구,10,페이스북,1,10000
337f8a4285df499a,여,마포구,20,에브리타임,1,20000
8d62646d9239edaf,남,강남구,10,페이스북,1,20000
f41815c867696489,여,강남구,20,페이스북,1,30000
44fe1c36b3483f74,남,강남구,10,페이스북,1,10000
98bfd9bd346eba83,남,강남구,10,페이스북,1,20000
258fc625c922e676,여,광진구,30,네이버,1,20000
1bede1a68f47bd12,여,광진구,30,네이버,1,20000
5da95842c571b214,여,중구,40,검색,1,30000
13f26666dfe66326,여,광진구,30,네이버,1,30000
a625e446546d9132,여,중구,40,오프라인 광고,1,10000
9ea3b79c47d8af64,남,강남구,20,페이스북,1,20000
81e343cddf262eb4,남,용산구,20,인스타그램,1,10000
1b1e7f2e3d796f32,여,마포구,20,에브리타임,1,30000
bdc7868de6b1c678,여,강남구,10,페이스북,1,30000
a6b63812c938bbb9,남,강서구,30,검색,1,30000
5f37baab1fb833e8,여,강남구,10,페이스북,1,30000
755bcf8a2aeef4eb,여,용산구,20,인스타그램,1,20000
a68152c736f94716,남,관악구,20,인스타그램,1,20000
75eaab554871938b,남,광진구,30,네이버,1,20000
3c4ca4178158bd91,여,은평구,30,네이버,1,30000
e14a1cba41add6ca,여,마포구,20,에브리타임,1,10000
2489aca3c696234b,여,강서구,30,지인추천,1,20000
8b52bd99e5efa7cd,남,강남구,10,페이스북,1,30000
ee69d82ba527ea65,여,마포구,20,에브리타임,1,30000
876a8492316a3176,여,도봉구,20,인스타그램,1,30000
1424546656eb4a11,여,강남구,20,페이스북,1,30000
a59eacbd24c3b5be,남,중구,50,오프라인 광고,1,30000
466ff932241b8c19,여,강서구,30,지인추천,1,20000
bb3424e3ce14675a,남,강서구,30,지인추천,1,20000
5c1617426a258da3,남,강남구,10,페이스북,1,20000
f8bfa4f6f23a722f,여,도봉구,20,인스타그램,1,30000
8dc7895e4bfa8929,여,강남구,20,페이스북,1,30000
515ea789e6e7eacd,남,강서구,30,검색,1,20000
a8a42c84e3ffe65a,여,강남구,10,페이스북,1,30000
57b3993d394adeb6,여,은평구,30,지인추천,1,30000
de8838e3474dccbf,남,강서구,30,지인추천,1,20000
82515ae59af42f73,남,강남구,20,페이스북,1,30000
4e7e8fafdd546214,여,은평구,30,지인추천,1,30000
8a92a8bdf77877ec,여,강남구,20,페이스북,1,20000
eee37a6f23318ab1,여,마포구,20,에브리타임,1,30000
78d8c16eba5a8ea2,여,강남구,20,페이스북,1,10000
57691145c117481b,남,강남구,10,페이스북,1,10000
ddf5d5c1bdaafbf4,여,강남구,20,페이스북,1,30000
f4c85665ceb74224,여,강남구,20,페이스북,1,30000
79923863672d9186,여,강남구,10,페이스북,1,10000
24fe8d26c689aa2a,남,마포구,20,에브리타임,1,30000
a26dd3a26fb49bdc,여,중구,40,검색,1,20000
4785597bb7a2e282,여,강남구,20,페이스북,1,30000
cd55797f47fee582,남,광진구,30,네이버,1,10000
444617e4acc3cfee,남,강남구,20,페이스북,1,30000
9257da566c38a275,여,광진구,30,네이버,1,30000
fb7693a92b2e1e83,여,은평구,30,지인추천,1,30000
dc477c1be7c4dfbd,여,광진구,30,네이버,1,30000
f54e68856996cb84,여,관악구,20,인스타그램,1,10000
b5134157c9be69e5,남,중구,40,오프라인 광고,1,30000
fbb67543ca7793a7,여,강남구,20,페이스북,1,30000
88bbc4191c989ef9,남,중구,40,오프라인 광고,1,10000
51771fd4cadfd8bc,여,관악구,20,인스타그램,1,10000
6f89b61fc792a397,남,중구,50,오프라인 광고,1,20000
f3d23ea8b21486df,여,강남구,10,페이스북,1,20000
47a4b99e741aec4e,남,광진구,30,네이버,1,20000
794e65dc2b1a51d3,남,용산구,20,인스타그램,1,30000
e3b4a58d16f7375c,여,광진구,30,네이버,1,20000
b6c27b67e748feb5,남,송파구,20,인스타그램,1,30000
fcdb4954215d2ac7,여,강남구,10,페이스북,1,20000
b7c1519c681eccdf,여,은평구,30,네이버,1,30000
8737ed2f43948682,남,마포구,20,에브리타임,1,20000
ad921e5d72cd1949,남,용산구,20,인스타그램,1,20000
557474c65fb862d4,여,마포구,20,에브리타임,1,30000
dd38b586ed2e9b4c,여,도봉구,20,인스타그램,1,20000
b53f491b1a57678b,여,중구,40,검색,1,20000
e445d9aaf61184bf,여,용산구,20,인스타그램,1,10000
785157f7452a5944,여,중구,50,오프라인 광고,1,20000
66dc452ac269f11b,여,광진구,30,네이버,1,30000
683624b4f988ab6b,남,은평구,30,지인추천,1,20000
cdefb9c75d5ba336,여,용산구,20,인스타그램,1,20000
d5592958c1267751,여,중구,40,검색,1,20000
8bb6d15bb4a661b8,여,마포구,20,에브리타임,1,30000
87b7b229efe91783,남,광진구,30,네이버,1,30000
4ed722b3ba163b8d,여,강남구,20,페이스북,1,20000
cc5d9228f7791c26,여,강서구,30,지인추천,1,20000
d487d9ecf242879e,남,광진구,30,네이버,1,20000
755311ffce877be6,여,은평구,30,네이버,1,20000
f25a2a3b1e7ae5a4,여,광진구,30,네이버,1,30000
785485c8efe5625c,남,도봉구,20,인스타그램,1,30000
6fbabe957d9a6963,여,송파구,20,인스타그램,1,20000
a4b214c5c2455bdb,여,중구,40,오프라인 광고,1,20000
94328f4fc45e42f2,남,마포구,20,에브리타임,1,30000
18eed778d1d46b6d,남,강남구,10,페이스북,1,30000
9b616b9b489a691a,여,중구,40,검색,1,30000
37f128959f3344e7,여,강서구,30,지인추천,1,20000
cf56f81759df583c,여,관악구,20,인스타그램,1,10000
c9f889cea5e6a84e,여,중구,50,오프라인 광고,1,30000
ea392961ef73e3c4,여,용산구,20,인스타그램,1,30000
9a256216cf35c3c2,여,강남구,10,페이스북,1,30000
7bf8e875deb4cab6,여,강서구,30,검색,1,10000
957dab3753ae3e3c,여,관악구,20,인스타그램,1,30000
37bdb9f2e8dc1fa2,남,강남구,20,페이스북,1,30000
c73edf9dff38bdcc,여,도봉구,20,인스타그램,1,20000
c2d7b5afd5141d6f,여,송파구,20,인스타그램,1,30000
e32bd6f81e5c6138,남,강서구,30,검색,1,30000
3ab5a4f626131e1f,남,용산구,20,인스타그램,1,20000
9ee747c77f85eaa7,여,용산구,20,인스타그램,1,30000
31aae21dc18da3aa,여,송파구,20,인스타그램,1,30000
76bbf6e43968fd5c,여,강남구,20,페이스북,1,20000
669facc1952aa372,여,용산구,20,인스타그램,1,30000
c2479da4b1e41bf2,여,강서구,30,지인추천,1,20000
8ae39717c746ac75,남,강남구,20,페이스북,1,30000
5455ff4aa3d384a8,남,광진구,30,네이버,1,10000
5f1c456995351549,여,은평구,30,지인추천,1,30000
5176f5d613888881,여,강남구,10,페이스북,1,30000
91294e91a1a14d7d,여,강남구,10,페이스북,1,20000
42f55b6b6a628333,여,마포구,20,에브리타임,1,10000
2bd3656ee78d1d5f,여,용산구,20,인스타그램,1,20000
3a9ef8feab4f9cfe,남,마포구,20,에브리타임,1,30000
e6da82587acc37e4,여,도봉구,20,인스타그램,1,20000
88cb251579839736,여,도봉구,20,인스타그램,1,10000
13f31dd6f1144e98,남,강남구,10,페이스북,1,30000
a95d1963338c4275,남,용산구,20,인스타그램,1,30000
677a6599ed471d5a,여,강서구,30,검색,1,30000
14c6bfdb547cc936,여,중구,40,검색,1,20000
27c2e4cb2c98c5f5,여,강남구,10,페이스북,1,30000
3ef88b772f557a77,남,송파구,20,인스타그램,1,30000
cba82ac9dcf41f6e,여,마포구,20,에브리타임,1,10000
97777a97bf6e779b,여,용산구,20,인스타그램,1,20000
6bd68ba4198362e4,남,용산구,20,인스타그램,1,30000
6adca342de277da2,여,강남구,20,페이스북,1,30000
db6ff151e4b84fdf,남,광진구,30,네이버,1,10000
24474178c752cdad,여,은평구,30,네이버,1,20000
e4bd6be625bea423,남,관악구,20,인스타그램,1,20000
14f51b8fee8b7982,남,도봉구,20,인스타그램,1,30000
a282549172137567,여,마포구,20,에브리타임,1,20000
efa66fea13efb324,여,용산구,20,인스타그램,1,30000
7fcebed6d11a7f73,여,도봉구,20,인스타그램,1,20000
ed92734931a8b2ab,여,도봉구,20,인스타그램,1,30000
86b95883ade241cf,남,도봉구,20,인스타그램,1,20000
fc7652227763d321,여,은평구,30,네이버,1,20000
56f5e644ad685fca,여,중구,40,검색,1,30000
aefad1687442e94a,여,강서구,30,검색,1,30000
d311715fa173b166,남,광진구,30,네이버,1,20000
5539dbe16cdcfbd7,여,중구,40,오프라인 광고,1,30000
943fddf72d8f4136,남,용산구,20,인스타그램,1,20000
b2556e288295bbd3,여,용산구,20,인스타그램,1,30000
aa213a83778a3f9f,여,강남구,10,페이스북,1,30000
cc5e379e7255ce42,여,강남구,10,페이스북,1,20000
a24d97de658f7ac9,남,송파구,20,인스타그램,1,20000
2547b49c1f646a2c,여,광진구,30,네이버,1,10000
76dadbeee3cf27f3,남,용산구,20,인스타그램,1,20000
ff9d5da9a9c831f1,남,마포구,20,에브리타임,1,30000
e88cbf158991b41c,여,광진구,30,네이버,1,30000
34525c4c113ea233,여,강남구,20,페이스북,1,30000
8f869d1ce7289b3d,여,강남구,10,페이스북,1,20000
bf1e94f981743e8d,여,중구,50,오프라인 광고,1,10000
b281c6fc121a338c,남,광진구,30,네이버,1,20000
e238423fc2bc8a8b,여,용산구,20,인스타그램,1,20000
226142c1f3523ac1,여,마포구,20,에브리타임,1,30000
ab69d8732dea43c7,남,강서구,30,검색,1,10000
dd3bc149a8d52352,여,강남구,20,페이스북,1,30000
3554df383b277cce,여,은평구,30,네이버,1,30000
b62a387c861315a7,여,도봉구,20,인스타그램,1,30000
247b4eb394d7d2bd,남,강서구,30,지인추천,1,30000
d2ead4fc162f9beb,여,강남구,10,페이스북,1,20000
a23c83f4a8c63bd8,여,중구,40,검색,1,30000
1538cc819361bbcc,여,중구,40,검색,1,30000
a779a5323ea37e8c,남,송파구,20,인스타그램,1,30000
f5c374648c7cc649,여,중구,50,오프라인 광고,1,30000
3d656d6992ac588f,남,송파구,20,인스타그램,1,30000
33a3b1cf1644a177,남,은평구,30,네이버,1,10000
754ae7d5ec637143,여,강남구,10,페이스북,1,10000
94c2da418acc6689,여,중구,50,오프라인 광고,1,30000
f9562e86a41ed682,여,중구,40,검색,1,30000
52ad89d6bade2cc1,남,강남구,10,페이스북,1,30000
7a51bbf185e8c9ad,여,광진구,30,네이버,1,10000
4ab8e58dc34bead3,남,용산구,20,인스타그램,1,20000
da6f7ac5e51e3b52,여,용산구,20,인스타그램,1,30000
78829798c498278d,여,광진구,30,네이버,1,20000
5bd834cc871b6d7e,남,강서구,30,지인추천,1,10000
51989e78742df864,남,용산구,20,인스타그램,1,30000
dc6de3f1aa3d31d6,남,은평구,30,네이버,1,20000
f4b53aa35d366f38,여,관악구,20,인스타그램,1,30000
223c84b864342521,여,강남구,10,페이스북,1,20000
8f9795f7fb32495b,남,관악구,20,인스타그램,1,30000
5642de61e1a3711e,여,도봉구,20,인스타그램,1,30000
5f29bdba68615d6a,남,관악구,20,인스타그램,1,30000
24d978f6429a5af4,여,은평구,30,네이버,1,30000
51f78a5bbdcf45fd,여,마포구,20,에브리타임,1,10000
29af4d6d95c111b4,여,중구,40,검색,1,30000
aa6756527cac65a1,여,도봉구,20,인스타그램,1,30000
48a9ce68eca9e341,남,강남구,10,페이스북,1,10000
fa4bd75542a254b1,여,은평구,30,네이버,1,30000
6256b56a8118c96f,여,은평구,30,지인추천,1,30000
f22fadab55b6da6d,남,중구,40,검색,1,30000
985f3889ace3a634,남,강남구,10,페이스북,1,30000
e6cd4efcdbfb5d64,여,용산구,20,인스타그램,1,20000
7de34ae2ec8ddacd,여,도봉구,20,인스타그램,1,30000
fcb95466733b34c6,여,은평구,30,네이버,1,10000
f3423d95c1ce5349,여,강서구,30,지인추천,1,30000
bc1336d6f99aeeae,남,강서구,30,지인추천,1,30000
4b784fb33b3647a1,여,광진구,30,네이버,1,30000
4a5486b52749acaa,남,강남구,10,페이스북,1,30000
