기준년월	지역명	지역코드	법정동	아파트	거래금액	년	월	일	건축년도	전용면적	층
202305	서울시 강남구	11680	 역삼동	역삼래미안	     219,000	2023	5	13	2005	80.87	2
202305	서울시 강남구	11680	 역삼동	역삼2차아이파크	     150,500	2023	5	13	2008	59.368	3
202305	서울시 강남구	11680	 역삼동	개나리푸르지오	     344,000	2023	5	13	2006	133.1686	11
202305	서울시 강남구	11680	 역삼동	우정에쉐르멤버스	      58,700	2023	5	17	2004	36.37	12
202305	서울시 강남구	11680	 역삼동	e-편한세상	     188,000	2023	5	18	2005	59.606	9
202305	서울시 강남구	11680	 역삼동	역삼래미안	     177,000	2023	5	19	2005	59.53	5
202305	서울시 강남구	11680	 역삼동	역삼푸르지오	     182,000	2023	5	20	2006	59.8848	9
202305	서울시 강남구	11680	 역삼동	역삼2차아이파크	     215,000	2023	5	20	2008	84.891	21
202305	서울시 강남구	11680	 역삼동	현대하이츠	     100,000	2023	5	20	2004	111.96	3
202305	서울시 강남구	11680	 역삼동	e-편한세상	     247,000	2023	5	23	2005	84.991	5
202305	서울시 강남구	11680	 역삼동	e-편한세상	     210,000	2023	5	23	2005	84.991	14
202305	서울시 강남구	11680	 역삼동	테헤란아이파크	     290,000	2023	5	24	2014	92.6232	20
202305	서울시 강남구	11680	 역삼동	프리마빌	     104,500	2023	5	27	2003	124.8	4
202305	서울시 강남구	11680	 역삼동	역삼푸르지오	     181,000	2023	5	28	2006	59.8848	11
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     122,500	2023	5	1	1992	49.86	8
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	      90,000	2023	5	1	1992	33.18	3
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     110,000	2023	5	1	1992	39.53	8
202305	서울시 강남구	11680	 개포동	경남1	     216,000	2023	5	2	1984	96.98	9
202305	서울시 강남구	11680	 개포동	개포주공7단지	     211,000	2023	5	2	1983	73.26	1
202305	서울시 강남구	11680	 개포동	개포주공7단지	     189,000	2023	5	3	1983	53.46	12
202305	서울시 강남구	11680	 개포동	삼익대청아파트	     109,000	2023	5	3	1992	39.53	6
202305	서울시 강남구	11680	 개포동	경남2차	     283,000	2023	5	4	1984	149.21	11
202305	서울시 강남구	11680	 개포동	삼익대청아파트	     126,000	2023	5	5	1992	51.12	13
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     269,500	2023	5	5	2019	84.94	17
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     190,000	2023	5	8	2019	59.967	16
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     190,000	2023	5	8	2019	59.967	16
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     173,000	2023	5	8	2020	59.92	12
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     103,500	2023	5	9	1992	39.53	3
202305	서울시 강남구	11680	 개포동	삼익대청아파트	     123,500	2023	5	9	1992	51.12	14
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     174,000	2023	5	10	2020	59.92	10
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     174,000	2023	5	10	2020	59.92	13
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     247,000	2023	5	10	2019	84.943	16
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	      92,000	2023	5	11	1992	33.18	14
202305	서울시 강남구	11680	 개포동	개포자이프레지던스	     210,000	2023	5	13	2023	59.98	23
202305	서울시 강남구	11680	 개포동	개포주공6단지	     180,000	2023	5	13	1983	53.06	1
202305	서울시 강남구	11680	 개포동	현대2	     208,000	2023	5	13	1986	84.81	4
202305	서울시 강남구	11680	 개포동	개포주공5단지	     245,000	2023	5	16	1983	74.25	5
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     127,000	2023	5	18	1992	49.86	12
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     128,000	2023	5	18	1992	49.86	12
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     227,000	2023	5	18	2020	84.86	13
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     114,500	2023	5	19	1992	39.53	6
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     304,500	2023	5	19	2019	99.919	3
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	      94,500	2023	5	20	1992	33.18	11
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     175,000	2023	5	20	2020	59.92	10
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     215,000	2023	5	20	2020	74.66	10
202305	서울시 강남구	11680	 개포동	디에이치아너힐즈	     208,000	2023	5	20	2019	59.7479	14
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	      94,500	2023	5	20	1992	33.18	11
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     212,000	2023	5	22	2020	74.66	8
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	     130,000	2023	5	22	1992	49.86	12
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     179,500	2023	5	25	2020	59.92	5
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     258,000	2023	5	25	2019	84.95	23
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	      97,800	2023	5	25	1992	33.18	7
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     176,500	2023	5	26	2020	59.92	6
202305	서울시 강남구	11680	 개포동	디에이치아너힐즈	     205,000	2023	5	26	2019	59.7479	28
202305	서울시 강남구	11680	 개포동	성원대치2단지아파트	      96,000	2023	5	26	1992	33.18	11
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     179,000	2023	5	27	2020	59.92	12
202305	서울시 강남구	11680	 개포동	래미안블레스티지	     257,000	2023	5	27	2019	84.943	4
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     237,000	2023	5	29	2020	84.86	9
202305	서울시 강남구	11680	 개포동	개포래미안포레스트	     181,500	2023	5	30	2020	59.92	17
202305	서울시 강남구	11680	 청담동	청담자이	     368,000	2023	5	3	2011	89.356	16
202305	서울시 강남구	11680	 청담동	빌폴라리스	     570,000	2023	5	15	2009	166.01	11
202305	서울시 강남구	11680	 청담동	청담자이	     275,000	2023	5	15	2011	82.365	9
202305	서울시 강남구	11680	 청담동	대우리츠카운티	     410,000	2023	5	17	2001	211.72	1
202305	서울시 강남구	11680	 청담동	아노스카운트빌라트	     250,000	2023	5	18	2003	178.36	5
202305	서울시 강남구	11680	 청담동	청담자이	     190,000	2023	5	18	2011	49.593	28
202305	서울시 강남구	11680	 청담동	삼환(101동)	     160,000	2023	5	26	1999	84.76	8
202305	서울시 강남구	11680	 청담동	현대아파트(75-1)	     211,000	2023	5	31	1983	95.38	10
202305	서울시 강남구	11680	 삼성동	현대힐스테이트2단지	     245,000	2023	5	1	2008	84.679	11
202305	서울시 강남구	11680	 삼성동	그라나다	      90,000	2023	5	5	2002	47.88	3
202305	서울시 강남구	11680	 삼성동	삼성오네뜨	     240,000	2023	5	8	2004	153.53	2
202305	서울시 강남구	11680	 삼성동	삼성동센트럴아이파크	     320,000	2023	5	9	2018	84.99	24
202305	서울시 강남구	11680	 삼성동	삼성동센트럴아이파크	     210,000	2023	5	15	2018	59.96	4
202305	서울시 강남구	11680	 삼성동	삼성동힐스테이트 1단지	     103,000	2023	5	17	2008	31.402	10
202305	서울시 강남구	11680	 삼성동	현대힐스테이트2단지	     262,500	2023	5	20	2008	84.236	17
202305	서울시 강남구	11680	 삼성동	래미안삼성2차	     225,000	2023	5	24	2007	105.5	5
202305	서울시 강남구	11680	 삼성동	서광아파트	     150,000	2023	5	25	1998	59.67	7
202305	서울시 강남구	11680	 삼성동	서광아파트	     145,000	2023	5	27	1998	59.67	3
202305	서울시 강남구	11680	 삼성동	한일	     165,000	2023	5	31	2001	80.29	5
202305	서울시 강남구	11680	 삼성동	롯데캐슬프레미어	     255,000	2023	5	31	2007	101.81	3
202305	서울시 강남구	11680	 대치동	쌍용대치2	     221,000	2023	5	1	1983	84.49	1
202305	서울시 강남구	11680	 대치동	한보미도맨션1	     319,000	2023	5	1	1983	128.01	1
202305	서울시 강남구	11680	 대치동	은마	     215,000	2023	5	3	1979	76.79	10
202305	서울시 강남구	11680	 대치동	대치아이파크	     255,000	2023	5	4	2008	84.95	14
202305	서울시 강남구	11680	 대치동	은마	     243,000	2023	5	4	1980	84.43	9
202305	서울시 강남구	11680	 대치동	은마	     235,000	2023	5	9	1980	84.43	3
202305	서울시 강남구	11680	 대치동	대치아이파크	     198,000	2023	5	10	2008	59.96	2
202305	서울시 강남구	11680	 대치동	한보미도맨션1	     380,000	2023	5	10	1983	161.36	13
202305	서울시 강남구	11680	 대치동	은마	     210,000	2023	5	10	1979	76.79	14
202305	서울시 강남구	11680	 대치동	은마	     210,500	2023	5	11	1979	76.79	6
202305	서울시 강남구	11680	 대치동	은마	     242,500	2023	5	11	1979	84.43	13
202305	서울시 강남구	11680	 대치동	쌍용대치2	     230,000	2023	5	13	1983	84.49	3
202305	서울시 강남구	11680	 대치동	대우아이빌멤버스(891-26)	      30,000	2023	5	15	2003	35.236	12
202305	서울시 강남구	11680	 대치동	은마	     213,000	2023	5	15	1979	76.79	8
202305	서울시 강남구	11680	 대치동	은마	     220,000	2023	5	15	1979	76.79	10
202305	서울시 강남구	11680	 대치동	은마	     244,000	2023	5	16	1980	84.43	11
202305	서울시 강남구	11680	 대치동	대치SKVIEW	     211,000	2023	5	17	2017	59.671	1
202305	서울시 강남구	11680	 대치동	동부센트레빌	     384,000	2023	5	17	2005	145.83	26
202305	서울시 강남구	11680	 대치동	쌍용대치아파트1동,2동,3동,5동,6동	     281,000	2023	5	17	1983	128.03	10
202305	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      95,000	2023	5	18	2004	66.83	26
202305	서울시 강남구	11680	 대치동	포스코더샵	     350,000	2023	5	18	2004	164.88	6
202305	서울시 강남구	11680	 대치동	은마	     223,000	2023	5	18	1979	76.79	6
202305	서울시 강남구	11680	 대치동	은마	     218,500	2023	5	19	1980	76.79	10
202305	서울시 강남구	11680	 대치동	동부센트레빌	     430,000	2023	5	19	2005	145.83	27
202305	서울시 강남구	11680	 대치동	동부센트레빌	     430,000	2023	5	19	2005	145.83	27
202305	서울시 강남구	11680	 대치동	동부센트레빌	     450,000	2023	5	19	2005	145.83	11
202305	서울시 강남구	11680	 대치동	은마	     220,000	2023	5	21	1980	76.79	11
202305	서울시 강남구	11680	 대치동	쌍용대치아파트1동,2동,3동,5동,6동	     300,000	2023	5	22	1983	128.03	6
202305	서울시 강남구	11680	 대치동	대치삼성	     305,000	2023	5	23	2000	108.52	10
202305	서울시 강남구	11680	 대치동	은마	     247,000	2023	5	23	1980	84.43	13
202305	서울시 강남구	11680	 대치동	개포우성1	     382,000	2023	5	24	1983	127.61	9
202305	서울시 강남구	11680	 대치동	대치삼성	     250,000	2023	5	24	2000	97.35	19
202305	서울시 강남구	11680	 대치동	래미안대치팰리스	     460,000	2023	5	24	2015	151.31	21
202305	서울시 강남구	11680	 대치동	은마	     244,500	2023	5	24	1980	84.43	3
202305	서울시 강남구	11680	 대치동	테헤란로대우아이빌(891-6)	      36,000	2023	5	25	2004	33.11	5
202305	서울시 강남구	11680	 대치동	대치삼성	     237,000	2023	5	25	2000	97.35	4
202305	서울시 강남구	11680	 대치동	한보미도맨션1	     260,000	2023	5	26	1983	84.48	11
202305	서울시 강남구	11680	 대치동	풍림아이원2차202동	     190,000	2023	5	27	2003	137.4	6
202305	서울시 강남구	11680	 대치동	대치현대	     155,000	2023	5	28	1999	59.82	22
202305	서울시 강남구	11680	 대치동	은마	     220,000	2023	5	29	1979	76.79	5
202305	서울시 강남구	11680	 대치동	한보미도맨션1	     341,000	2023	5	30	1983	128.01	13
202305	서울시 강남구	11680	 대치동	은마	     220,000	2023	5	30	1979	76.79	8
202305	서울시 강남구	11680	 대치동	은마	     245,000	2023	5	30	1979	84.43	5
202305	서울시 강남구	11680	 대치동	래미안대치하이스턴	     280,000	2023	5	31	1989	110.39	6
202305	서울시 강남구	11680	 대치동	한보미도맨션2	     317,500	2023	5	31	1985	115.05	2
202305	서울시 강남구	11680	 신사동	신성아파트101동	     135,000	2023	5	11	1996	59.67	2
202305	서울시 강남구	11680	 신사동	하야트빌	      75,500	2023	5	17	2005	64.98	6
202305	서울시 강남구	11680	 논현동	제이빌	      50,000	2023	5	10	2004	36.53	7
202305	서울시 강남구	11680	 논현동	학동	      73,000	2023	5	16	2005	74.6	1
202305	서울시 강남구	11680	 논현동	동양파라곤	     360,000	2023	5	24	2004	157.41	9
202305	서울시 강남구	11680	 논현동	동양파라곤	     480,000	2023	5	25	2004	180.07	1
202305	서울시 강남구	11680	 논현동	우민	     115,500	2023	5	26	2002	74.758	4
202305	서울시 강남구	11680	 논현동	신동아(22)	      87,800	2023	5	29	1997	35.73	4
202305	서울시 강남구	11680	 논현동	우성	      90,000	2023	5	30	2004	102	3
202305	서울시 강남구	11680	 압구정동	현대2차(10,11,20,23,24,25동)	     545,000	2023	5	10	1976	160.51	11
202305	서울시 강남구	11680	 압구정동	미성2차	     221,500	2023	5	12	1987	74.4	2
202305	서울시 강남구	11680	 압구정동	현대13차(208~211동)	     370,000	2023	5	12	1984	105.31	3
202305	서울시 강남구	11680	 압구정동	현대7차(73~77,82,85동)	     520,000	2023	5	13	1979	157.36	9
202305	서울시 강남구	11680	 압구정동	현대14차(203,204,205,206동)	     376,000	2023	5	16	1987	84.98	12
202305	서울시 강남구	11680	 압구정동	신현대12차	     510,000	2023	5	20	1982	155.52	5
202305	서울시 강남구	11680	 압구정동	현대6차(78~81,83,84,86,87동)	     468,000	2023	5	23	1978	144.7	6
202305	서울시 강남구	11680	 압구정동	한양1차(영동한양)	     250,000	2023	5	26	1977	63.87	6
202305	서울시 강남구	11680	 압구정동	신현대9차	     363,000	2023	5	26	1982	108.88	8
202305	서울시 강남구	11680	 압구정동	현대6차(78~81,83,84,86,87동)	     460,000	2023	5	31	1978	144.2	5
202305	서울시 강남구	11680	 세곡동	세곡푸르지오	     129,500	2023	5	6	2012	84.83	2
202305	서울시 강남구	11680	 세곡동	세곡푸르지오	     130,000	2023	5	12	2012	84.84	3
202305	서울시 강남구	11680	 세곡동	세곡푸르지오	     130,000	2023	5	13	2012	84.84	2
202305	서울시 강남구	11680	 세곡동	세곡푸르지오	     116,700	2023	5	20	2012	59.89	5
202305	서울시 강남구	11680	 자곡동	강남한양수자인(4단지)	     165,000	2023	5	1	2014	101.51	4
202305	서울시 강남구	11680	 자곡동	강남자곡아이파크	     135,000	2023	5	6	2014	74.97	9
202305	서울시 강남구	11680	 자곡동	래미안강남힐즈	     169,000	2023	5	10	2014	91.96	7
202305	서울시 강남구	11680	 자곡동	엘에이치강남힐스테이트	      94,000	2023	5	11	2015	59.93	9
202305	서울시 강남구	11680	 자곡동	래미안강남힐즈	     187,000	2023	5	12	2014	91.96	12
202305	서울시 강남구	11680	 자곡동	강남자곡아이파크	     145,000	2023	5	21	2014	84.92	5
202305	서울시 강남구	11680	 자곡동	강남자곡아이파크	     123,000	2023	5	21	2014	59.96	4
202305	서울시 강남구	11680	 자곡동	래미안강남힐즈	     188,000	2023	5	23	2014	101.94	8
202305	서울시 강남구	11680	 자곡동	강남자곡아이파크	     144,000	2023	5	24	2014	84.83	10
202305	서울시 강남구	11680	 자곡동	래미안포레	     144,500	2023	5	29	2014	84.89	7
202305	서울시 강남구	11680	 일원동	개포한신	     160,000	2023	5	1	1984	82.3	13
202305	서울시 강남구	11680	 일원동	개포한신	     180,000	2023	5	2	1984	107.6	1
202305	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	     152,000	2023	5	3	1994	84.93	6
202305	서울시 강남구	11680	 일원동	목련타운	     240,000	2023	5	4	1993	134.71	13
202305	서울시 강남구	11680	 일원동	가람	     141,000	2023	5	6	1993	84.95	5
202305	서울시 강남구	11680	 일원동	디에이치자이개포	     258,000	2023	5	8	2021	84.73	19
202305	서울시 강남구	11680	 일원동	샘터마을	     183,000	2023	5	13	1994	101.97	8
202305	서울시 강남구	11680	 일원동	래미안 개포 루체하임	     182,000	2023	5	13	2018	59.99	3
202305	서울시 강남구	11680	 일원동	래미안 개포 루체하임	     184,000	2023	5	13	2018	59.99	11
202305	서울시 강남구	11680	 일원동	샘터마을	     184,500	2023	5	14	1994	101.97	11
202305	서울시 강남구	11680	 일원동	래미안 개포 루체하임	     195,000	2023	5	15	2018	59.99	13
202305	서울시 강남구	11680	 일원동	목련타운	     239,000	2023	5	16	1993	134.71	13
202305	서울시 강남구	11680	 일원동	가람	     173,000	2023	5	17	1993	75.16	1
202305	서울시 강남구	11680	 일원동	목련타운	     202,000	2023	5	18	1993	99.79	5
202305	서울시 강남구	11680	 일원동	우성7	     210,000	2023	5	20	1987	83.69	12
202305	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	     130,000	2023	5	22	1994	59.76	12
202305	서울시 강남구	11680	 일원동	디에이치자이개포	     390,000	2023	5	22	2021	132.92	4
202305	서울시 강남구	11680	 일원동	래미안 개포 루체하임	     188,000	2023	5	22	2018	59.99	7
202305	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	     133,000	2023	5	23	1994	59.76	14
202305	서울시 강남구	11680	 일원동	래미안 개포 루체하임	     194,000	2023	5	25	2018	59.97	12
202305	서울시 강남구	11680	 일원동	수서	      95,000	2023	5	26	1992	50.82	1
202305	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	     168,000	2023	5	29	1994	84.93	8
202305	서울시 강남구	11680	 일원동	디에이치자이개포	     260,000	2023	5	29	2021	84.94	4
202305	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	     165,000	2023	5	30	1994	84.93	2
202305	서울시 강남구	11680	 일원동	푸른마을아파트101동~111동	     131,000	2023	5	31	1994	59.76	11
202305	서울시 강남구	11680	 일원동	목련타운	     200,000	2023	5	31	1993	99.79	5
202305	서울시 강남구	11680	 수서동	수서한아름	     191,250	2023	5	2	1993	129.45	3
202305	서울시 강남구	11680	 수서동	신동아	      97,000	2023	5	2	1992	39.53	4
202305	서울시 강남구	11680	 수서동	강남 더샵 포레스트	     345,000	2023	5	4	2016	146.7139	5
202305	서울시 강남구	11680	 수서동	까치마을	      89,900	2023	5	4	1993	39.6	9
202305	서울시 강남구	11680	 수서동	신동아	     115,000	2023	5	4	1992	49.96	11
202305	서울시 강남구	11680	 수서동	삼익	     112,000	2023	5	9	1992	49.2	4
202305	서울시 강남구	11680	 수서동	신동아	      89,500	2023	5	9	1992	33.18	10
202305	서울시 강남구	11680	 수서동	삼성	     163,000	2023	5	11	1997	84.97	8
202305	서울시 강남구	11680	 수서동	까치마을	      80,500	2023	5	12	1993	34.44	6
202305	서울시 강남구	11680	 수서동	신동아	      89,900	2023	5	13	1992	33.18	3
202305	서울시 강남구	11680	 수서동	까치마을	      87,800	2023	5	14	1993	39.6	2
202305	서울시 강남구	11680	 수서동	신동아	     115,000	2023	5	15	1992	49.96	5
202305	서울시 강남구	11680	 수서동	까치마을	      79,500	2023	5	16	1993	34.44	11
202305	서울시 강남구	11680	 수서동	까치마을	      86,000	2023	5	19	1993	39.6	2
202305	서울시 강남구	11680	 수서동	삼성	     153,000	2023	5	19	1997	84.97	1
202305	서울시 강남구	11680	 수서동	신동아	      89,990	2023	5	20	1992	33.18	12
202305	서울시 강남구	11680	 수서동	신동아	      90,000	2023	5	20	1992	33.18	11
202305	서울시 강남구	11680	 수서동	까치마을	      91,000	2023	5	21	1993	39.6	11
202305	서울시 강남구	11680	 수서동	삼익	     109,500	2023	5	22	1992	49.2	7
202305	서울시 강남구	11680	 수서동	삼성	     153,500	2023	5	24	1997	84.97	1
202305	서울시 강남구	11680	 수서동	신동아	      87,000	2023	5	26	1992	33.18	1
202305	서울시 강남구	11680	 수서동	삼성	     179,000	2023	5	27	1997	84.97	8
202305	서울시 강남구	11680	 수서동	까치마을	      92,000	2023	5	27	1993	39.6	3
202305	서울시 강남구	11680	 수서동	강남데시앙포레	     134,300	2023	5	28	2014	59.97	10
202305	서울시 강남구	11680	 수서동	삼익	     155,000	2023	5	30	1992	84.48	3
202305	서울시 강남구	11680	 수서동	까치마을	      89,900	2023	5	31	1993	39.6	8
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     268,000	2023	5	1	2006	84.9984	16
202305	서울시 강남구	11680	 도곡동	현대아파트1동~3동	     156,000	2023	5	2	1994	84.96	9
202305	서울시 강남구	11680	 도곡동	타워팰리스2	     400,000	2023	5	4	2003	164.99	20
202305	서울시 강남구	11680	 도곡동	우성캐릭터199	     208,000	2023	5	5	1998	132.94	10
202305	서울시 강남구	11680	 도곡동	우성캐릭터199	     248,000	2023	5	5	1998	164.97	19
202305	서울시 강남구	11680	 도곡동	상지리츠빌카일룸	     650,000	2023	5	8	2018	210.5	6
202305	서울시 강남구	11680	 도곡동	대림	     164,000	2023	5	11	1992	84.93	5
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     290,000	2023	5	11	2006	119.8906	22
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     192,000	2023	5	12	2006	59.9818	18
202305	서울시 강남구	11680	 도곡동	럭키(963)	     178,000	2023	5	13	1995	84.97	9
202305	서울시 강남구	11680	 도곡동	래미안도곡카운티	     200,000	2023	5	13	2016	59.98	8
202305	서울시 강남구	11680	 도곡동	SK허브프리모	      87,000	2023	5	13	2006	67.5	13
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     264,500	2023	5	13	2006	84.9984	7
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     197,500	2023	5	13	2006	59.9818	18
202305	서울시 강남구	11680	 도곡동	한신엠비씨	     178,000	2023	5	16	1988	84.74	5
202305	서울시 강남구	11680	 도곡동	타워팰리스1	     490,000	2023	5	16	2002	164.95	30
202305	서울시 강남구	11680	 도곡동	도곡그린빌	      52,000	2023	5	16	1995	48.48	5
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     270,000	2023	5	17	2006	84.9984	13
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     322,000	2023	5	19	2006	120.8233	20
202305	서울시 강남구	11680	 도곡동	삼성래미안	     218,000	2023	5	19	2001	84.76	11
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     200,000	2023	5	20	2006	59.9818	11
202305	서울시 강남구	11680	 도곡동	럭키(963)	     185,000	2023	5	20	1995	84.97	10
202305	서울시 강남구	11680	 도곡동	우성캐릭터199	     220,000	2023	5	22	1998	132.94	14
202305	서울시 강남구	11680	 도곡동	한신엠비씨	     188,000	2023	5	22	1988	84.74	10
202305	서울시 강남구	11680	 도곡동	아카데미스위트1	     195,000	2023	5	22	2004	122.07	9
202305	서울시 강남구	11680	 도곡동	한신(개포)	     141,000	2023	5	22	1985	52.72	9
202305	서울시 강남구	11680	 도곡동	타워팰리스2	     330,000	2023	5	24	2003	160.17	47
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     485,000	2023	5	25	2006	176.9924	12
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     175,000	2023	5	25	2006	59.9937	14
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     337,000	2023	5	25	2006	119.8906	10
202305	서울시 강남구	11680	 도곡동	럭키(963)	     181,000	2023	5	26	1995	84.97	5
202305	서울시 강남구	11680	 도곡동	타워팰리스2	     366,000	2023	5	27	2003	144.63	32
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     179,000	2023	5	27	2006	59.9937	18
202305	서울시 강남구	11680	 도곡동	한신(개포)	     187,000	2023	5	28	1985	52.73	2
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     260,000	2023	5	29	2006	84.9231	5
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     205,000	2023	5	30	2006	59.9818	20
202305	서울시 강남구	11680	 도곡동	도곡렉슬	     184,500	2023	5	30	2006	59.9203	12
202304	서울시 강남구	11680	 역삼동	대우디오빌플러스	      32,970	2023	4	1	2004	34.41	8
202304	서울시 강남구	11680	 역삼동	e-편한세상	     183,000	2023	4	1	2005	59.606	8
202304	서울시 강남구	11680	 역삼동	역삼푸르지오	     168,000	2023	4	1	2006	59.8848	11
202304	서울시 강남구	11680	 역삼동	현대휴먼터치빌	      30,000	2023	4	3	1999	35.88	4
202304	서울시 강남구	11680	 역삼동	은하수	     150,000	2023	4	8	1992	66.24	9
202304	서울시 강남구	11680	 역삼동	개나리SK뷰	     290,000	2023	4	9	2012	84.98	24
202304	서울시 강남구	11680	 역삼동	한화진넥스빌	      38,500	2023	4	9	2001	39.2	26
202304	서울시 강남구	11680	 역삼동	역삼래미안	     155,000	2023	4	13	2005	59.53	2
202304	서울시 강남구	11680	 역삼동	역삼I'PARK	      71,000	2023	4	13	2006	28.246	10
202304	서울시 강남구	11680	 역삼동	역삼I'PARK	     340,000	2023	4	14	2006	144.641	17
202304	서울시 강남구	11680	 역삼동	역삼래미안	     173,000	2023	4	14	2005	59.4	20
202304	서울시 강남구	11680	 역삼동	역삼I'PARK	      74,750	2023	4	15	2006	28.246	16
202304	서울시 강남구	11680	 역삼동	역삼래미안	     175,000	2023	4	17	2005	59.73	10
202304	서울시 강남구	11680	 역삼동	e-편한세상	     230,000	2023	4	18	2005	84.675	20
202304	서울시 강남구	11680	 역삼동	역삼래미안	     175,000	2023	4	19	2005	59.4	20
202304	서울시 강남구	11680	 역삼동	역삼푸르지오	     164,000	2023	4	19	2006	59.8848	1
202304	서울시 강남구	11680	 역삼동	대우디오빌	      30,300	2023	4	21	2002	30.03	11
202304	서울시 강남구	11680	 역삼동	역삼래미안	     170,000	2023	4	22	2005	59.73	2
202304	서울시 강남구	11680	 역삼동	진넥스빌2	      22,000	2023	4	22	2003	23.85	10
202304	서울시 강남구	11680	 역삼동	역삼래미안	     228,000	2023	4	22	2005	80.87	6
202304	서울시 강남구	11680	 역삼동	래미안펜타빌	     290,000	2023	4	23	2007	158.58	7
202304	서울시 강남구	11680	 역삼동	역삼푸르지오	     168,000	2023	4	25	2006	59.8848	2
202304	서울시 강남구	11680	 역삼동	대우디오빌플러스	      38,000	2023	4	26	2004	43.99	2
202304	서울시 강남구	11680	 역삼동	동부센트레빌	     153,000	2023	4	26	1998	59.97	7
202304	서울시 강남구	11680	 역삼동	개나리래미안	     230,000	2023	4	27	2006	84.93	16
202304	서울시 강남구	11680	 역삼동	개나리래미안	     186,000	2023	4	28	2006	59.95	8
202304	서울시 강남구	11680	 역삼동	동부센트레빌	     159,000	2023	4	29	1998	59.97	17
202304	서울시 강남구	11680	 역삼동	한화진넥스빌	      35,000	2023	4	29	2001	39.2	6
202304	서울시 강남구	11680	 역삼동	래미안그레이튼	     245,000	2023	4	30	2009	84.97	5
202304	서울시 강남구	11680	 개포동	개포래미안포레스트	     228,000	2023	4	1	2020	84.83	18
202304	서울시 강남구	11680	 개포동	삼익대청아파트	     140,000	2023	4	1	1992	60	15
202304	서울시 강남구	11680	 개포동	성원대치2단지아파트	     124,500	2023	4	1	1992	49.86	8
202304	서울시 강남구	11680	 개포동	디에이치아너힐즈	     264,000	2023	4	2	2019	84.3558	23
202304	서울시 강남구	11680	 개포동	개포래미안포레스트	     219,000	2023	4	5	2020	84.86	15
202304	서울시 강남구	11680	 개포동	개포주공5단지	     249,000	2023	4	7	1983	83.17	13
202304	서울시 강남구	11680	 개포동	개포래미안포레스트	     170,000	2023	4	8	2020	59.92	12
202304	서울시 강남구	11680	 개포동	성원대치2단지아파트	     102,000	2023	4	10	1992	39.53	4
202304	서울시 강남구	11680	 개포동	성원대치2단지아파트	      90,000	2023	4	11	1992	33.18	5
202304	서울시 강남구	11680	 개포동	성원대치2단지아파트	      95,000	2023	4	12	1992	33.18	10
202304	서울시 강남구	11680	 개포동	디에이치아너힐즈	     249,000	2023	4	12	2019	76.1709	21
